file_path,is_buggy,lines_of_code,cyclomatic_complexity_x,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,code_churn_30d,code_churn_90d,commit_count_30d,commit_count_90d,author_count_90d,bug_fix_count_90d,fix_density,days_since_last_change,commit_burst_30d,ownership_score,cyclomatic_complexity_y,cognitive_complexity,max_nesting_depth,num_functions,num_classes,avg_function_length,num_imports,ast_node_count,has_try_except,max_args_per_function
KC1_module_460,0,5.8998973535824915,8,23,16,6.542471960506805,8.284298493863233,0.999765336914344,97.22743992747526,351.70239085026344,11.371062625118396,3.49635404506969,6.677810840712573,47,97,37,7,27,48,5.860786223465865,5.820082930352362,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_461,0,4.3694478524670215,21,10,19,6.102558594613569,7.589152446531772,0.4553521214434872,25.47840075737026,701.2708071093576,11.236676325848382,1.783463998277105,5.509095381126113,364,80,1,13,17,91,5.945420608606575,6.0063531596017325,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_462,1,5.932245187448011,42,2,3,6.8658910748834385,8.497581094442205,0.8725317491484982,25.71736751444882,790.6488066004949,11.505160354489927,2.2467697051656605,6.418193014701945,308,1,4,29,8,96,4.07753744390572,5.627621113690637,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_463,0,5.375278407684165,11,2,16,7.07326971745971,8.396221722762522,0.4823760046291144,14.8103859482568,590.2132743446247,11.231380134358426,0.5674246655085591,6.804815629826075,93,91,0,44,18,51,5.472270673671475,5.62040086571715,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_464,0,2.6390573296152584,47,25,16,6.844815479208263,7.36357741993475,0.9223576385460032,86.19579197208958,146.43617455697955,11.353152193070091,2.8377514327409585,6.341996740226482,261,20,19,6,11,96,6.206575926724928,5.948034989180646,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_465,1,6.182084906716632,29,4,15,6.0112671744041615,8.262287072358491,0.0877593827715506,23.41335650072208,747.9016021481752,11.329656249817743,0.9276209481595366,5.271935468376502,127,40,17,34,25,82,6.077642243349034,6.061456918928017,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_466,1,4.5217885770490405,30,19,8,6.424869023905388,7.468283259191092,0.1140191913345509,50.814674145763895,354.80191913759893,11.198961696577934,3.394928304574685,5.845762806659765,320,32,46,38,20,82,5.988961416889864,4.736198448394496,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_467,1,5.713732805509369,16,12,9,7.2196420401307355,8.030142008298887,0.9296321877242244,99.09637532221824,12.993348671796245,11.292291281107357,0.3558441127394685,6.382440538399749,68,40,18,44,13,26,5.916202062607435,5.993961427306569,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_468,0,4.59511985013459,46,23,16,4.30406509320417,8.109993308994994,0.9474930450447848,2.2019491912823126,280.58862053274936,11.445458440899596,4.879472961406616,6.229715681540822,101,76,1,37,20,46,2.5649493574615367,5.4680601411351315,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_469,0,6.148468295917647,2,2,3,6.095824562432225,8.33471582356916,0.3147174474653633,56.09212296056862,330.60055414097786,10.770046236217636,3.422634892929058,5.008097652184228,126,71,44,7,21,38,6.1903154058531475,4.07753744390572,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_470,1,5.918893854273146,15,27,16,7.488293515159428,5.397298619355463,0.3551648869938718,51.71661522778963,274.24553521810293,11.064540439628557,0.9086478390596308,6.1043385413143865,83,59,13,24,21,14,5.916202062607435,5.739792912179234,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_471,0,6.003887067106539,21,21,18,5.37989735354046,7.073077891135326,0.452450234834758,80.93729026460532,811.8701531875856,10.850180967088823,0.0704732273092789,6.2990718402790185,136,62,45,47,14,12,6.100318952020064,6.192362489474872,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_472,0,5.402677381872279,24,14,13,6.7357800142423265,8.185739576546979,0.4161616800672908,36.17287241572492,759.9263975940903,11.351812546816127,1.6723144610260938,5.592227682378499,243,72,38,45,19,64,6.1224928095143865,4.3694478524670215,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_473,0,5.480638923341991,24,7,7,6.063785208687608,7.959368150538543,0.1900452159595966,41.62379453100511,695.5520304126414,10.673452808616428,0.764066320261037,6.419091450655171,255,18,44,30,6,44,4.90527477843843,2.8903717578961645,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_474,0,5.771441123130016,8,29,11,5.429345628954441,7.835763050728171,0.8983753839393745,17.625860079287502,139.0050785122653,11.314373355730764,1.0920566655977295,4.264932260846262,223,39,40,48,15,83,2.833213344056216,6.131226489483141,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_475,0,5.978885764901122,12,9,1,6.754604099487962,5.917626352054888,0.2533076007056437,74.34070793194287,807.833909706282,11.289238291522881,4.363751292189448,5.821882596525858,79,10,7,33,14,68,5.808142489980444,5.713732805509369,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_476,0,6.054439346269371,5,15,18,6.959398512133975,7.4997286280124875,0.7052724094776516,78.68618200962668,677.1759616633237,11.474116251017447,3.016023300254248,6.691186109950544,84,70,31,3,18,13,5.459585514144159,4.770684624465665,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_477,0,2.9444389791664403,29,12,7,5.910796644040527,8.375627584779503,0.0671556777349728,14.529668757104195,194.83768648139187,10.125357407275779,0.8822882651444974,5.561776419624014,368,43,20,45,28,84,3.044522437723423,5.988961416889864,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_478,0,5.817111159963204,18,7,2,5.1647859739235145,5.530915686247814,0.0387513315284294,39.95225032484385,648.0939302815164,11.170322319201317,2.783297003437244,6.407171775182978,104,63,31,8,28,52,4.962844630259907,5.313205979041787,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_479,0,4.1588830833596715,28,13,16,5.659482215759621,7.622437679780709,0.6537304725769206,89.39759454090562,483.51164100368106,11.234761389862731,1.2789032671249665,6.018665508015141,45,56,37,19,17,58,6.206575926724928,5.153291594497779,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_480,0,5.0238805208462765,29,5,13,7.1785454837637,8.462151112706252,0.3390158575732603,1.2680200939029287,439.35006185622507,11.447161889025327,4.881004321790446,5.760352274752471,184,27,25,11,21,96,5.241747015059643,5.030437921392435,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_481,0,6.0330862217988015,35,1,12,7.452402451223638,5.85883446038687,0.6554593927200013,30.5771479916406,112.12316347238882,11.415318717272694,0.1637861513184763,6.8212510692632895,7,13,15,35,7,65,4.927253685157205,5.717027701406222,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_482,0,4.890349128221754,27,9,2,5.932245187448011,8.236038616454453,0.0940212021688303,55.94918622020222,518.3042758451653,10.957733963163026,3.661592110839075,5.841402176478625,140,97,45,1,17,7,5.802118375377063,4.330733340286331,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_483,0,5.993961427306569,32,4,15,6.484635235635252,7.217664844667816,0.9498513799158632,34.075292106335375,99.93180897236364,10.967480847190608,3.8649851309571366,5.470907987177918,342,29,33,32,22,21,5.817111159963204,5.236441962829949,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_484,0,5.4680601411351315,29,13,13,6.55250788703459,8.377329397691595,0.7485144668930954,27.932473728589272,164.25338725426664,9.729931092854486,0.3358138197885013,6.813775660792271,110,10,44,43,22,45,5.153291594497779,5.075173815233827,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_485,0,4.820281565605037,32,26,16,6.5998704992128365,8.231305001501527,0.8762672330257992,46.54371100541805,132.54631427476272,11.487605338748736,0.8593468211567579,6.615990692312533,282,30,11,39,29,8,6.056784013228625,3.6888794541139363,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_486,0,5.159055299214529,31,5,16,6.222576268071369,8.39862479831876,0.1364705540445109,18.97078770285968,954.1082790700076,10.149458349396001,1.921533295519788,6.526201571614687,198,90,41,15,16,20,5.68697535633982,5.950642552587727,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_487,1,5.602118820879701,16,1,5,4.867534450455582,7.055339998375023,0.3201609688928694,53.4328988549889,284.8646904438901,11.191371471069774,4.340774132645339,3.922665019129923,145,26,16,44,27,80,4.48863636973214,2.70805020110221,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_488,1,5.953243334287785,13,4,5,6.966024187106113,7.902611134619688,0.3683441642063441,70.96289621000936,355.2043235960077,11.28478094186668,2.684999692092497,4.884353451038648,266,98,23,18,29,18,5.135798437050262,6.175867270105761,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_489,1,5.726847747587197,39,15,18,6.590301048196686,8.27369965753099,0.5371726483268185,57.95420031022172,322.0806062960361,10.695991915243495,3.2765342500364527,6.460436337643805,240,46,43,34,19,20,6.054439346269371,4.04305126783455,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_490,0,6.148468295917647,17,8,11,6.548219102762372,7.173903713419463,0.2968684855074143,10.21782375499456,898.2504451781438,9.961721206779396,3.915064177284213,5.349166535826366,130,86,17,25,7,52,3.9889840465642745,5.225746673713202,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_491,0,6.077642243349034,27,15,9,6.300785794663244,7.1161156116456725,0.0606307421894051,84.59645280239175,562.9659113348885,9.851043195063612,4.1406139416876,5.423353967512233,93,65,12,3,14,13,2.833213344056216,4.07753744390572,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_492,0,5.940171252720432,10,1,6,7.528869256642251,5.456143230909992,0.3688783807374707,18.32280591126133,919.1598989333118,11.358199041818724,2.381422715418405,6.659471487691365,367,4,45,0,24,29,5.805134968916488,5.247024072160486,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_493,1,5.723585101952381,22,10,13,7.113956109566034,8.475897113802956,0.2545493146272821,76.71638806050173,299.92490582789554,10.842040101618263,2.5439656938674067,5.659220679251626,71,50,48,9,19,94,5.424950017481403,5.736572297479192,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_494,0,5.030437921392435,26,12,15,6.745236349484363,8.183141183113232,0.3859212914632148,36.69594596680919,114.83467443194894,9.116654168426825,3.590029285438897,4.284790005044941,384,41,15,46,28,64,4.897839799950911,3.970291913552122,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_495,0,5.3612921657094255,31,13,1,6.056784013228625,8.07565906754549,0.1969595426200262,78.49337345755413,556.2184527241745,11.18068171031109,1.3167117936781318,3.6225245459400646,191,20,15,47,25,96,5.488937726156687,5.5909869805108565,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_496,0,4.23410650459726,26,16,11,7.382124365737512,8.228597139066839,0.2618963745647354,21.42101743712923,345.5369917900175,10.1303477156931,4.272448681827622,6.096225354278513,398,54,11,20,6,38,4.605170185988092,5.963579343618446,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_497,0,5.267858159063328,18,23,19,7.483806687665835,7.903191073283528,0.6269523404322688,19.479548265847548,801.9068334907483,11.381139241223837,0.1039341223792078,6.426696490323253,144,10,1,48,26,63,5.267858159063328,5.455321115357702,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_498,0,6.139884552226255,48,14,6,4.430816798843313,7.797314167017137,0.388153834578065,50.20555877553074,879.4234089116586,10.342620208618177,0.9788580110486234,6.76836128730539,228,69,27,2,13,27,4.8283137373023015,4.189654742026425,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_499,1,5.389071729816501,26,25,6,7.528869256642251,7.742275269644719,0.345383393169492,4.260665455137689,472.5735109070718,9.908875806089943,4.000999715182516,4.7167508715103885,248,82,12,48,25,40,5.697093486505405,5.857933154483459,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
